    tr1 8.10 [tr.c99.ios]
        tr1 8.10.1 [tr.c99.ios.syn]
        tr1 8.10.2 [tr.c99.ios.hex]
    tr1 8.11 [tr.c99.cinttypes]
        tr1 8.11.1 [tr.c99.cinttypes.syn]
        tr1 8.11.2 [tr.c99.cinttypes.def]
    tr1 8.12 [tr.c99.inttypesh]
    tr1 8.13 [tr.c99.climits]
    tr1 8.14 [tr.c99.limitsh]
    tr1 8.15 [tr.c99.locale]
    tr1 8.16 [tr.c99.cmath]
        tr1 8.16.1 [tr.c99.cmath.syn]
        tr1 8.16.2 [tr.c99.cmath.def]
        tr1 8.16.3 [tr.c99.cmath.tmpl]
        tr1 8.16.4 [tr.c99.cmath.over]
    tr1 8.17 [tr.c99.mathh]
    tr1 8.18 [tr.c99.cstdarg]
    tr1 8.19 [tr.c99.stdargh]
    tr1 8.20 [tr.c99.cbool]
    tr1 8.21 [tr.c99.boolh]
    tr1 8.22 [tr.c99.cstdint]
        tr1 8.22.1 [tr.c99.cstdint.syn]
        tr1 8.22.2 [tr.c99.cstdint.def]
    tr1 8.23 [tr.c99.stdinth]
    tr1 8.24 [tr.c99.cstdio]
        tr1 8.24.1 [tr.c99.cstdio.syn]
        tr1 8.24.2 [tr.c99.cstdio.def]
        tr1 8.24.3 [tr.c99.cstdio.spec]
        tr1 8.24.4 [tr.c99.stdioh]
    tr1 8.25 [tr.c99.cstdlib]
        tr1 8.25.1 [tr.c99.cstdlib.syn]
        tr1 8.25.2 [tr.c99.cstdlib.def]
        tr1 8.25.3 [tr.c99.cstdlib.abs]
        tr1 8.25.4 [tr.c99.cstdlib.div]
    tr1 8.26 [tr.c99.stdlibh]
    tr1 8.27 [tr.c99.ctgmath]
    tr1 8.28 [tr.c99.tgmathh]
    tr1 8.29 [tr.c99.ctime]
    tr1 8.30 [tr.c99.cwchar]
        tr1 8.30.1 [tr.c99.cwchar.syn]
        tr1 8.30.2 [tr.c99.cwchar.def]
        tr1 8.30.3 [tr.c99.cwchar.spec]
    tr1 8.31 [tr.c99.wcharh]
    tr1 8.32 [tr.c99.cwctype]
        tr1 8.32.1 [tr.c99.cwctype.syn]
        tr1 8.32.2 [tr.c99.cwctype.iswblank]
    tr1 8.33 [tr.c99.wctypeh]
tr1 A [tr.limits]

dec.tr 1 [trdec.intro]
    dec.tr 1.1 [trdec.model]
    dec.tr 1.2 [trdec.encodings]
    dec.tr 1.3 [trdec.refs]
dec.tr 2 [trdec.conventions]
    dec.tr 2.1 [trdec.relation.intro]
    dec.tr 2.2 [trdec.relation.tr1]
    dec.tr 2.3 [trdec.categories]
    dec.tr 2.4 [trdec.namespace]
dec.tr 3 [trdec.types]
    dec.tr 3.1 [trdec.types.encodings]
    dec.tr 3.2 [trdec.types.types]
        dec.tr 3.2.1 [trdec.types.types.synopsis]
        dec.tr 3.2.2 [trdec.types.types.decimal32]
            dec.tr 3.2.2.1 [trdec.types.types.decimal32.cons]
            dec.tr 3.2.2.2 [trdec.types.types.decimal32.conv.float]
            dec.tr 3.2.2.3 [trdec.types.types.decimal32.conv.from.int]
            dec.tr 3.2.2.4 [trdec.types.types.decimal32.conv.to.int]
            dec.tr 3.2.2.5 [trdec.types.types.decimal32.incr]
            dec.tr 3.2.2.6 [trdec.types.types.decimal32.comp.ass]
        dec.tr 3.2.3 [trdec.types.types.decimal64]
            dec.tr 3.2.3.1 [trdec.types.types.decimal64.cons]
            dec.tr 3.2.3.2 [trdec.types.types.decimal64.float]
            dec.tr 3.2.3.3 [trdec.types.types.decimal64.from.int]
            dec.tr 3.2.3.4 [trdec.types.types.decimal64.to.int]
            dec.tr 3.2.3.5 [trdec.types.types.decimal64.incr]
            dec.tr 3.2.3.6 [trdec.types.types.decimal64.comp.ass]
        dec.tr 3.2.4 [trdec.types.types.decimal128]
            dec.tr 3.2.4.1 [trdec.types.types.decimal128.cons]
            dec.tr 3.2.4.2 [trdec.types.types.decimal128.float]
            dec.tr 3.2.4.3 [trdec.types.types.decimal128.from.int]
            dec.tr 3.2.4.4 [trdec.types.types.decimal128.to.int]
            dec.tr 3.2.4.5 [trdec.types.types.decimal128.incr]
            dec.tr 3.2.4.6 [trdec.types.types.decimal128.comp.ass]
        dec.tr 3.2.5 [trdec.types.types.init]
        dec.tr 3.2.6 [trdec.types.types.conv.float]
        dec.tr 3.2.7 [trdec.types.types.unary]
        dec.tr 3.2.8 [trdec.types.types.binary]
        dec.tr 3.2.9 [trdec.types.types.comp]
        dec.tr 3.2.10 [trdec.types.types.input]
        dec.tr 3.2.11 [trdec.types.types.output]
    dec.tr 3.3 [trdec.types.limits]
    dec.tr 3.4 [trdec.types.cdecfloat]
        dec.tr 3.4.1 [trdec.types.cdecfloat.synopsis]
        dec.tr 3.4.2 [trdec.types.decfloat.h.synopsis]
        dec.tr 3.4.3 [trdec.types.cdecfloat.max.value]
        dec.tr 3.4.4 [trdec.types.cdecfloat.epsilon]
        dec.tr 3.4.5 [trdec.types.cdecfloat.min.normal.value]
        dec.tr 3.4.6 [trdec.types.cdecfloat.min.subnormal.value]
        dec.tr 3.4.7 [trdec.types.cdecfloat.eval.format]
    dec.tr 3.5 [trdec.types.cfenv]
        dec.tr 3.5.1 [trdec.types.cfenv.synopsis]
        dec.tr 3.5.2 [trdec.types.cfenv.round]
        dec.tr 3.5.3 [trdec.types.cfenv.fe_dec_getround]
        dec.tr 3.5.4 [trdec.types.cfenv.fe_dec_setround]
        dec.tr 3.5.5 [trdec.types.cfenv.fenv.h]
    dec.tr 3.6 [trdec.types.cmath]
        dec.tr 3.6.1 [trdec.types.cmath.synopsis]
        dec.tr 3.6.2 [trdec.types.cmath.macros]
        dec.tr 3.6.3 [trdec.types.cmath.eval.format]
        dec.tr 3.6.4 [trdec.types.cmath.samequantum]
        dec.tr 3.6.5 [trdec.types.cmath.quantize]
        dec.tr 3.6.6 [trdec.types.cmath.elementary]
            dec.tr 3.6.6.1 [trdec.types.cmath.elementary.abs]
        dec.tr 3.6.7 [trdec.types.cmath.math.h]
            dec.tr 3.6.7.1 [trdec.types.cmath.math.h.synopsis]
    dec.tr 3.7 [trdec.types.cstdio]
    dec.tr 3.8 [trdec.types.cstdlib]
        dec.tr 3.8.1 [trdec.types.cstdlib.synopsis]
        dec.tr 3.8.2 [trdec.types.cstdlib.strtod]
        dec.tr 3.8.3 [trdec.types.cstdlib.stdlib.h]
    dec.tr 3.9 [trdec.types.cwchar]
        dec.tr 3.9.1 [trdec.types.cwchar.synopsis]
        dec.tr 3.9.2 [trdec.types.cwchar.wcstod]
        dec.tr 3.9.3 [trdec.types.cwchar.wchar.h]
    dec.tr 3.10 [trdec.types.facets]
        dec.tr 3.10.1 [trdec.types.facets.locale]
        dec.tr 3.10.2 [trdec.types.facets.extended_num_get]
            dec.tr 3.10.2.1 [trdec.types.facets.extended_num_get.mem]
            dec.tr 3.10.2.2 [trdec.types.facets.extended_num_get.virt]
        dec.tr 3.10.3 [trdec.types.facets.extended_num_put]
            dec.tr 3.10.3.1 [trdec.types.facets.extended_num_put.mem]
            dec.tr 3.10.3.2 [trdec.types.facets.extended_num_put.virt]
    dec.tr 3.11 [trdec.types.traits]
        dec.tr 3.11.1 [trdec.types.traits.synopsis]
        dec.tr 3.11.2 [trdec.types.traits.is_decimal_floating_point]
    dec.tr 3.12 [trdec.types.hash]
        dec.tr 3.12.1 [trdec.types.hash.synopsis]
        dec.tr 3.12.2 [trdec.types.hash.spec]
dec.tr 4 [trdec.compat]
    dec.tr 4.1 [trdec.compat.decfloat.h]
    dec.tr 4.2 [trdec.compat.literals]
    dec.tr 4.3 [trdec.compat.conv]
